image,size,file_path,action,hash
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_420_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_68_file2.pdf,unknown,be6df9cd171b3c6195e26928e0054a265971948cf51baf3a58e0dd0478586894
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_175_pride.txt,unknown,eae7160bb8fa508969f243e9c058a208008785f0a3e6180b0476d42e9660b58b
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_240_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_202_file1.jpg,unknown,9efad1451dbd0053c878d36d82d3c8f1be4a80e0329486cadf3211014f8a8ae4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_348_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_446_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_320_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_213_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_100_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_411_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_82_file1.jpg,unknown,9efad1451dbd0053c878d36d82d3c8f1be4a80e0329486cadf3211014f8a8ae4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_102_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_109_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_96_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_140_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_392_pride.docx,unknown,c89eb30e7a7fae11358c2a55e3524f825e3202268ca3b25c5dd68f6f1bbb5920
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_204_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_336_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_414_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_422_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_235_file2.jpg,unknown,c4e870d358d64ce677e958c156d0e3fba466993d8e915fc81c5dc64937a9b696
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_341_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_405_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_164_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
